obs_p,obs_q,obs_teta
0.0,0.786,0.1460833333333333
0.0,0.742,0.1459999999999999
0.0,0.683,0.1459999999999999
0.0,0.683,0.1459999999999999
0.0,0.683,0.1459999999999999
0.0,0.712,0.1458333333333333
0.0,0.712,0.1459999999999999
0.0,0.712,0.1459999999999999
0.0,0.697,0.1457499999999999
0.0,0.742,0.1458333333333333
0.0,0.668,0.1454166666666666
0.0,0.712,0.1457499999999999
0.0,0.697,0.1456666666666666
0.0,0.727,0.1453333333333333
0.0,0.683,0.1455833333333333
0.0,0.712,0.1453333333333333
0.0,0.683,0.1453333333333333
0.0,0.668,0.1453333333333333
0.0,0.712,0.1451666666666666
0.0,0.668,0.145
0.0,0.683,0.145
0.0,0.668,0.145
0.0,0.654,0.145
0.0,0.683,0.145
0.0,0.742,0.1449166666666666
0.0,0.712,0.1448333333333333
0.0,0.742,0.1446666666666666
0.0,0.771,0.1443333333333332
0.0,0.742,0.1445
0.0,0.697,0.1442499999999999
0.0,0.742,0.1441666666666666
0.0,0.742,0.1442499999999999
0.0,0.639,0.1443333333333332
0.0,0.697,0.1439999999999999
0.0,0.683,0.1440833333333333
0.0,0.683,0.1440833333333332
0.0,0.683,0.1439999999999999
0.0,0.697,0.1439999999999999
0.0,0.756,0.1439999999999999
0.0,0.742,0.1440833333333333
0.0,0.712,0.1439999999999999
0.0,0.697,0.1439999999999999
0.0,0.683,0.1439999999999999
0.0,0.727,0.1439999999999999
0.0,0.756,0.1439999999999999
0.0,0.683,0.1437499999999999
0.0,0.697,0.1435
0.0,0.697,0.1435833333333333
0.0,0.697,0.1435
0.0,0.727,0.1435
0.0003,0.712,0.14325
0.0021,0.712,0.1435
0.0009,0.742,0.1431666666666666
0.0,0.816,0.1435
0.0003,0.877,0.1438333333333332
0.0002,0.954,0.1436666666666666
0.0102999999999999,1.403,0.1439166666666666
0.0035,1.776,0.1439166666666666
0.0,2.235,0.1439999999999999
0.0,1.95,0.1439999999999999
0.0,2.021,0.1439166666666666
0.0,1.828,0.1439999999999999
0.0,1.655,0.1439999999999999
0.0,1.52,0.1439166666666666
0.0,1.453,0.1438333333333332
0.0,1.453,0.1438333333333332
0.0,1.486,0.1439999999999999
0.0,1.403,0.1439999999999999
0.0,1.271,0.1439999999999999
0.0,1.174,0.1439999999999999
0.0001,1.126,0.1439999999999999
0.0,1.11,0.1439999999999999
0.0,1.031,0.1439166666666666
0.0,0.985,0.1439999999999999
0.0,0.969,0.1439999999999999
0.0,0.954,0.1439166666666666
0.0,0.938,0.1439999999999999
0.0003,0.862,0.1436666666666666
0.0,0.862,0.1435833333333333
0.0004,0.862,0.1435833333333333
0.0,0.816,0.1435833333333333
0.0,0.801,0.1435
0.0,0.786,0.1430833333333333
0.0,0.786,0.1430833333333333
0.0001,0.786,0.143
0.0002,0.801,0.1434166666666666
0.0003,0.816,0.1439999999999999
0.0,0.816,0.1475
0.0001,0.877,0.1539166666666666
0.0,0.771,0.1569166666666666
0.0,0.831,0.1590833333333333
0.0,0.846,0.1609166666666666
0.0,0.816,0.1625833333333333
0.0,0.816,0.1639999999999999
0.0,0.831,0.1645833333333333
0.0,0.831,0.1634166666666666
0.0,0.801,0.1609166666666666
0.0,0.786,0.1583333333333333
0.0,0.786,0.1561666666666666
0.0,0.801,0.1545833333333333
0.0,0.801,0.1530833333333333
0.0,0.801,0.1516666666666666
0.0,0.786,0.1504166666666666
0.0,0.756,0.1493333333333333
0.0,0.756,0.1489166666666666
0.0,0.742,0.1482499999999999
0.0,0.742,0.1479999999999999
0.0,0.756,0.1476666666666666
0.0,0.786,0.1471666666666666
0.0,0.742,0.1470833333333333
0.0,0.801,0.147
0.0,0.816,0.147
0.0,0.771,0.147
0.0,0.786,0.1468333333333333
0.0,0.786,0.1468333333333333
0.0,0.742,0.1469166666666666
0.0,0.786,0.1462499999999999
0.0,0.786,0.1461666666666666
0.0,0.786,0.1457499999999999
0.0,0.801,0.14525
0.0,0.846,0.145
0.0,0.801,0.1448333333333333
0.0,0.756,0.1444999999999999
0.0,0.786,0.1442499999999999
0.0,0.756,0.1439999999999999
0.0,0.727,0.1439999999999999
0.0,0.727,0.1439999999999999
0.0,0.697,0.1439999999999999
0.0,0.727,0.1439999999999999
0.0,0.668,0.1439999999999999
0.0,0.712,0.1439999999999999
0.0,0.712,0.1439999999999999
0.0,0.727,0.1439166666666666
0.0,0.742,0.1439166666666666
0.0,0.742,0.1438333333333332
0.0,0.756,0.1439999999999999
0.0,0.742,0.1439999999999999
0.0004,0.742,0.1439166666666666
0.0026999999999999,0.771,0.1440833333333333
0.0012,0.786,0.1489999999999999
0.0013,0.786,0.1546666666666666
0.0001,0.923,0.1571666666666666
0.0,1.095,0.1591666666666666
0.0,1.063,0.1605833333333333
0.0,1.031,0.1619166666666666
0.0002,1.0,0.1633333333333333
0.0001,0.969,0.1642499999999999
0.0008999999999999,0.985,0.1652499999999999
0.0012,1.031,0.1664166666666666
0.0014,1.063,0.1674999999999999
0.001,1.207,0.1681666666666666
0.0014,1.436,0.1690833333333333
0.0015,1.453,0.1700833333333333
0.0032,1.673,0.17075
0.0013,1.81,0.1713333333333333
0.0008,2.092,0.1721666666666666
0.0022,2.271,0.1729166666666667
0.0002,2.526,0.1734166666666666
0.0005,2.619,0.1739166666666666
0.0002,2.693,0.1744166666666666
0.0001,2.619,0.1750833333333333
0.0002,2.674,0.1756666666666666
0.0001,2.563,0.1759999999999999
0.0,2.471,0.1768333333333333
0.0,2.362,0.177
0.0,2.217,0.1778333333333333
0.0,2.127,0.1775833333333333
0.0,1.968,0.177
0.0,1.81,0.1755833333333333
0.0,1.707,0.1735
0.0,1.587,0.1711666666666667
0.0,1.503,0.1695
0.0,1.436,0.1678333333333333
0.0,1.37,0.1664999999999999
0.0,1.32,0.16575
0.0,1.255,0.1650833333333333
0.0,1.207,0.1649166666666666
0.0,1.158,0.16475
0.0,1.142,0.1643333333333333
0.0,1.126,0.1643333333333333
0.0,1.11,0.1639999999999999
0.0,1.079,0.1639166666666666
0.0,1.095,0.1639999999999999
0.0,1.079,0.1639999999999999
0.0,1.031,0.1637499999999999
0.0,1.0,0.1639166666666666
0.0,1.0,0.1635833333333333
0.0,1.0,0.1638333333333333
0.0,0.985,0.1633333333333333
0.0,0.969,0.16325
0.0,0.985,0.16325
0.0,0.985,0.1628333333333333
0.0,1.0,0.1620833333333333
0.0,0.969,0.161
0.0,0.954,0.1604166666666666
0.0,0.923,0.1598333333333333
0.0,0.907,0.1590833333333333
0.0,0.923,0.159
0.0,0.954,0.1585833333333333
0.0,0.938,0.1584166666666666
0.0,0.907,0.15825
0.0,0.877,0.1585833333333333
0.0,0.862,0.1583333333333333
0.0,0.862,0.1584166666666666
0.0,0.877,0.1584166666666666
0.0,0.892,0.1585
0.0,0.877,0.15875
0.0,0.877,0.1584999999999999
0.0,0.862,0.1585
0.0,0.862,0.1584166666666666
0.0,0.877,0.1586666666666666
0.0,0.862,0.1584166666666666
0.0,0.846,0.1584166666666666
0.0,0.846,0.1579999999999999
0.0,0.846,0.1577499999999999
0.0,0.862,0.1571666666666666
0.0,0.862,0.1567499999999999
0.0,0.862,0.1560833333333333
0.0,0.862,0.1559999999999999
0.0,0.771,0.1555833333333333
0.0,0.771,0.1550833333333333
0.0,0.771,0.155
0.0,0.771,0.155
0.0,0.742,0.1548333333333333
0.0,0.756,0.1548333333333333
0.0,0.756,0.155
0.0,0.742,0.1549166666666666
0.0,0.756,0.155
0.0,0.756,0.1549166666666666
0.0,0.771,0.1548333333333333
0.0,0.786,0.1549166666666666
0.0,0.786,0.1545833333333333
0.0,0.786,0.1549166666666666
0.0,0.771,0.1546666666666666
0.0,0.756,0.1542499999999999
0.0,0.771,0.1543333333333333
0.0,0.756,0.1540833333333333
0.0,0.756,0.1539999999999999
0.0,0.771,0.1538333333333333
0.0,0.756,0.1534166666666666
0.0,0.816,0.153
0.0,0.846,0.153
0.0,0.846,0.1525833333333333
0.0,0.846,0.1521666666666666
0.0,0.786,0.1519999999999999
0.0,0.771,0.1519166666666666
0.0,0.727,0.1519166666666666
0.0,0.697,0.1519166666666666
0.0,0.697,0.1519999999999999
0.0,0.697,0.1519999999999999
0.0,0.712,0.1519999999999999
0.0,0.683,0.1519999999999999
0.0,0.712,0.1519999999999999
0.0,0.786,0.1519999999999999
0.0,0.756,0.1519166666666666
0.0,0.756,0.1519999999999999
0.0051,0.938,0.1531666666666666
0.0028,1.37,0.1589166666666666
0.0158999999999999,3.013,0.1625833333333333
0.0052,3.948,0.1646666666666666
0.0024,5.874,0.1665
0.0018,6.37,0.1681666666666667
0.0006,6.003,0.1694999999999999
0.0002,6.089,0.1709166666666667
0.0006,6.457,0.17225
0.0,6.11,0.1733333333333333
0.0,5.831,0.17425
0.0,5.196,0.1750833333333333
0.0002,4.412,0.1759999999999999
0.0007,3.77,0.1768333333333333
0.0,3.417,0.1780833333333333
0.0,3.204,0.1788333333333333
0.0,2.88,0.1795
0.0,2.6,0.1799999999999999
0.0,2.435,0.1808333333333333
0.0,2.253,0.1811666666666666
0.0,2.092,0.1816666666666666
0.0,1.968,0.1819999999999999
0.0,1.863,0.1819999999999999
0.0,1.793,0.1819999999999999
0.0,1.707,0.1819166666666666
0.0,1.604,0.1815
0.0,1.52,0.181
0.0,1.486,0.1809166666666667
0.0,1.436,0.1806666666666666
0.0,1.403,0.18025
0.0,1.353,0.1800833333333333
0.0,1.271,0.1799999999999999
0.0,1.255,0.1791666666666667
0.0,1.239,0.1783333333333333
0.0,1.207,0.17725
0.0,1.19,0.1765833333333333
0.0,1.174,0.1758333333333332
0.0,1.158,0.1755833333333333
0.0,1.142,0.1749166666666667
0.0,1.095,0.1749166666666667
0.0,1.063,0.175
0.0,1.063,0.175
0.0,1.047,0.175
0.0,1.047,0.175
0.0,1.016,0.175
0.0,1.031,0.175
0.0,1.016,0.175
0.0,1.016,0.175
0.0,1.0,0.1750833333333333
0.0,0.985,0.1750833333333333
0.0,0.985,0.175
0.0,1.0,0.1750833333333333
0.0,1.016,0.1750833333333333
0.0,1.0,0.1749166666666667
0.0,0.985,0.1744166666666666
0.0,0.985,0.1739999999999999
0.0,0.969,0.1734166666666666
0.0,0.938,0.173
0.0,0.923,0.17225
0.0,0.907,0.1719166666666666
0.0,0.907,0.17125
0.0,0.892,0.171
0.0003,0.892,0.171
0.0,0.877,0.171
0.0,0.862,0.1711666666666667
0.0,0.877,0.171
0.0,0.862,0.1711666666666666
0.0,0.862,0.171
0.0,0.862,0.1713333333333333
0.0,0.877,0.171
0.0,0.877,0.1711666666666666
0.0,0.862,0.17125
0.0,0.862,0.1710833333333333
0.0,0.846,0.1714166666666666
0.0,0.831,0.1710833333333333
0.0,0.862,0.1710833333333333
0.0,0.831,0.17125
0.0,0.816,0.1713333333333333
0.0,0.831,0.1710833333333333
0.0,0.846,0.1710833333333333
0.0,0.846,0.171
0.0,0.846,0.171
0.0,0.846,0.1705833333333333
0.0,0.831,0.1700833333333333
0.0,0.816,0.1700833333333333
0.0,0.816,0.1697499999999999
0.0,0.816,0.1696666666666666
0.0,0.801,0.1697499999999999
0.0,0.801,0.1696666666666666
0.0,0.786,0.1694166666666666
0.0,0.786,0.1698333333333333
0.0,0.786,0.1696666666666666
0.0,0.786,0.1695833333333333
0.0,0.801,0.1697499999999999
0.0,0.801,0.1696666666666666
0.0,0.801,0.1695833333333333
0.0,0.771,0.1696666666666666
0.0,0.801,0.1697499999999999
0.0,0.801,0.1697499999999999
0.0,0.801,0.1699166666666666
0.0,0.771,0.1696666666666666
0.0,0.771,0.1696666666666666
0.0,0.771,0.1696666666666666
0.0,0.801,0.16925
0.0,0.831,0.1690833333333333
0.0,0.801,0.169
0.0,0.771,0.169
0.0,0.756,0.16875
0.0,0.756,0.1686666666666666
0.0,0.771,0.1684166666666666
0.0,0.801,0.1681666666666666
0.0001,0.786,0.1683333333333333
0.0002,0.771,0.1685833333333333
0.0,0.771,0.1684166666666666
0.0,0.771,0.1683333333333333
0.0,0.771,0.1684166666666666
0.0,0.801,0.1681666666666666
0.0,0.801,0.1684166666666666
0.0,0.801,0.1681666666666666
0.0,0.786,0.1682499999999999
0.0,0.771,0.1683333333333333
0.0,0.756,0.1682499999999999
0.0,0.756,0.1680833333333333
0.0,0.771,0.1683333333333333
0.0,0.771,0.1679999999999999
0.0,0.742,0.1681666666666666
0.0,0.742,0.1679999999999999
0.0,0.742,0.1679999999999999
0.0,0.756,0.1676666666666666
0.0,0.771,0.1674166666666666
0.0,0.756,0.1670833333333333
0.0,0.756,0.1669166666666666
0.0,0.786,0.1668333333333333
0.0,0.816,0.1664999999999999
0.0,0.786,0.1663333333333333
0.0,0.771,0.1660833333333333
0.0,0.771,0.1659999999999999
0.0,0.742,0.1661666666666666
0.0,0.697,0.1659999999999999
0.0,0.697,0.1660833333333333
0.0,0.712,0.1661666666666666
0.0,0.742,0.1661666666666666
0.0,0.742,0.1659999999999999
0.0,0.727,0.1663333333333333
0.0,0.727,0.1660833333333333
0.0,0.742,0.1661666666666666
0.0,0.742,0.1662499999999999
0.0,0.727,0.1661666666666666
0.0,0.727,0.1664166666666666
0.0,0.742,0.1660833333333333
0.0,0.756,0.1659999999999999
0.0,0.756,0.1659999999999999
0.0,0.727,0.1658333333333333
0.0,0.862,0.1657499999999999
0.0,0.756,0.1659166666666666
0.0,0.742,0.1655833333333333
0.0,0.771,0.16525
0.0,0.756,0.1653333333333333
0.0,0.742,0.1651666666666666
0.0,0.742,0.1651666666666666
0.0,0.742,0.1655833333333333
0.0,0.742,0.1654166666666666
0.0,0.742,0.1653333333333333
0.0,0.742,0.1654166666666666
0.0,0.771,0.1655
0.0,0.771,0.1654999999999999
0.0,0.712,0.1656666666666666
0.0,0.742,0.16525
0.0,0.756,0.1654166666666666
0.0,0.742,0.1655
0.0,0.742,0.1653333333333333
0.0,0.756,0.1655
0.0,0.727,0.1655
0.0,0.727,0.16525
0.0,0.727,0.165
0.0,0.742,0.165
0.0,0.756,0.1642499999999999
0.0,0.742,0.1638333333333333
0.0,0.727,0.1635
0.0,0.712,0.1631666666666666
0.0,0.712,0.163
0.0,0.697,0.1628333333333333
0.0,0.639,0.1629166666666666
0.0,0.712,0.1624999999999999
0.0,0.683,0.1629166666666666
0.0,0.683,0.1625
0.0,0.727,0.1629166666666666
0.0,0.683,0.1628333333333333
0.0,0.697,0.1629166666666666
0.0,0.697,0.1628333333333333
0.0,0.683,0.1626666666666666
0.0,0.712,0.1625833333333333
0.0,0.683,0.1625
0.0,0.697,0.1624166666666666
0.0,0.683,0.1628333333333333
0.0,0.668,0.1628333333333333
0.0,0.756,0.1623333333333333
0.0,0.668,0.1624999999999999
0.0,0.697,0.1623333333333333
0.0,0.697,0.1619999999999999
0.0,0.712,0.1615833333333333
0.0,0.712,0.161
0.0,0.742,0.161
0.0,0.668,0.1605
0.0,0.668,0.1605833333333333
0.0,0.683,0.1600833333333333
0.0,0.712,0.1599999999999999
0.0,0.727,0.1600833333333333
0.0,0.683,0.1599999999999999
0.0,0.697,0.1599999999999999
0.0,0.816,0.1599166666666666
0.0,0.816,0.1599999999999999
0.0,0.742,0.1599166666666666
0.0,0.756,0.1599999999999999
0.0,0.683,0.1599999999999999
0.0,0.683,0.1599999999999999
0.0,0.654,0.1599999999999999
0.0,0.654,0.1599999999999999
0.0,0.683,0.1599166666666666
0.0,0.816,0.1599166666666666
0.0,0.697,0.1596666666666666
0.0,0.683,0.1593333333333333
0.0,0.683,0.1595
0.0,0.639,0.159
0.0,0.668,0.1589166666666666
0.0,0.668,0.1589166666666666
0.0,0.596,0.1582499999999999
0.0,0.582,0.1580833333333333
0.0,0.582,0.1579999999999999
0.0,0.654,0.1579166666666666
0.0,0.654,0.1579166666666666
0.0,0.639,0.1578333333333333
0.0,0.596,0.1577499999999999
0.0,0.568,0.1579999999999999
0.0,0.611,0.1577499999999999
0.0,0.654,0.1577499999999999
0.0,0.582,0.1578333333333333
0.0,0.625,0.1576666666666666
0.0,0.654,0.1578333333333333
0.0,0.668,0.1578333333333333
0.0,0.611,0.1576666666666666
0.0,0.625,0.1579166666666666
0.0,0.654,0.1577499999999999
0.0,0.582,0.1575
0.0,0.639,0.1575
0.0,0.596,0.15725
0.0,0.639,0.15725
0.0,0.654,0.1570833333333333
0.0,0.596,0.1569166666666666
0.0,0.654,0.1566666666666666
0.0,0.668,0.1563333333333333
0.0,0.611,0.1562499999999999
0.0,0.668,0.1560833333333333
0.0,0.596,0.1559999999999999
0.0,0.625,0.1559999999999999
0.0,0.596,0.1559999999999999
0.0,0.611,0.1559999999999999
0.0,0.639,0.1559999999999999
0.0,0.611,0.1559166666666666
0.0,0.639,0.1559999999999999
0.0,0.639,0.1558333333333333
0.0,0.639,0.1559999999999999
0.0,0.654,0.1559166666666666
0.0,0.683,0.1557499999999999
0.0,0.639,0.1558333333333333
0.0,0.596,0.1559999999999999
0.0,0.596,0.1559166666666666
0.0,0.654,0.1559999999999999
0.0002,0.683,0.1558333333333333
0.0,0.654,0.1557499999999999
0.0,0.654,0.1559999999999999
0.0,0.668,0.1558333333333333
0.0,0.683,0.1555833333333333
0.0,0.639,0.1556666666666666
0.0,0.697,0.1551666666666666
0.0001,0.683,0.1551666666666666
0.0021,0.697,0.1551666666666666
0.001,0.697,0.1555833333333333
0.0001,0.683,0.1555833333333333
0.0,0.727,0.1553333333333333
0.0,0.668,0.1554166666666666
0.0,0.742,0.1555
0.0,0.683,0.1557499999999999
0.0,0.697,0.1559166666666666
0.0,0.712,0.1556666666666666
0.0,0.727,0.1555
0.0,0.727,0.1558333333333333
0.0,0.712,0.1558333333333333
0.0,0.683,0.1556666666666666
0.0,0.683,0.1558333333333333
0.0,0.683,0.1559166666666666
0.0,0.697,0.1559166666666666
0.0,0.712,0.1559166666666666
0.0,0.697,0.1559166666666666
0.0,0.697,0.1559166666666666
0.0,0.697,0.1559166666666666
0.0003,0.712,0.1559999999999999
0.0,0.712,0.1559166666666666
0.0,0.771,0.1559999999999999
0.0,0.697,0.1559166666666666
0.0,0.712,0.1559999999999999
0.0,0.742,0.1558333333333333
0.0,0.742,0.1558333333333333
0.0,0.727,0.15825
0.0,0.712,0.161
0.0002,0.712,0.1611666666666666
0.0001,0.712,0.161
0.0002,0.712,0.1606666666666666
0.0001,0.727,0.1605833333333333
0.0,0.756,0.1602499999999999
0.0,0.862,0.1599999999999999
0.0,0.742,0.1599166666666666
0.0,0.742,0.1599999999999999
0.0,0.727,0.1598333333333333
0.0,0.727,0.16075
0.0,0.742,0.1643333333333333
0.0,0.816,0.1659166666666666
0.0,0.697,0.167
0.0008999999999999,0.727,0.1674166666666666
0.0,0.742,0.1670833333333333
0.0005,0.756,0.1662499999999999
0.0001,0.756,0.16525
0.0,0.846,0.1660833333333333
0.0,0.877,0.16875
0.0,1.016,0.1693333333333333
0.0,0.985,0.1690833333333333
0.0,0.862,0.16875
0.0,0.816,0.1675
0.0,0.846,0.1668333333333333
0.0,0.846,0.1659166666666666
0.0,0.907,0.1654166666666666
0.0001,0.892,0.16725
0.0,0.877,0.17025
0.0,0.892,0.1708333333333333
0.0,0.923,0.1713333333333333
0.0,0.907,0.1720833333333332
0.0,0.877,0.17275
0.0,1.095,0.1730833333333333
0.0,1.079,0.1737499999999999
0.0001,1.031,0.1740833333333332
0.0025,0.846,0.1749166666666667
0.0004,0.831,0.1756666666666666
0.0001,0.907,0.1760833333333333
0.0004,1.016,0.1768333333333333
0.0002,1.016,0.177
0.0001,1.19,0.1775833333333333
0.0,1.047,0.1779999999999999
0.0,1.207,0.1779999999999999
0.0,1.239,0.1779999999999999
0.0,1.239,0.1779999999999999
0.0,1.223,0.1779166666666666
0.0,1.207,0.1779999999999999
0.0,1.223,0.1778333333333333
0.0,1.255,0.177
0.0,1.223,0.17675
0.0004,1.158,0.1759999999999999
0.0017999999999999,1.126,0.1753333333333333
0.0028,1.174,0.1761666666666666
0.0017999999999999,1.239,0.1790833333333333
0.004,1.655,0.18025
0.0033,1.776,0.181
0.0015,2.199,0.1818333333333333
0.001,2.563,0.1819999999999999
0.0017999999999999,3.32,0.1829166666666667
0.0028,3.928,0.1830833333333333
0.002,4.351,0.18375
0.0037,5.238,0.1840833333333333
0.002,6.522,0.1848333333333333
0.0002,7.338,0.1850833333333333
0.0003,7.583,0.1856666666666666
0.0002,7.583,0.1863333333333333
0.0001,7.561,0.18675
0.0066999999999999,8.102,0.1871666666666667
0.0,9.575,0.1879166666666666
0.0,9.762,0.1884166666666666
0.0,9.622,0.189
0.0005,10.139,0.1894166666666666
0.0026999999999999,10.779,0.1898333333333333
0.0010999999999999,10.28,0.1903333333333332
0.0,10.162,0.191
0.0,10.115,0.1915
0.0,9.296,0.19225
0.0,8.42,0.1931666666666667
0.0,7.673,0.19375
0.0,7.071,0.1941666666666666
0.0,6.588,0.19475
0.0,6.132,0.1955833333333333
0.0,5.767,0.1959999999999999
0.0004,5.406,0.1961666666666666
0.0,5.071,0.1971666666666666
0.0,5.47,0.1981666666666666
0.0002,4.657,0.1988333333333333
0.0001,4.493,0.1996666666666666
0.0,4.351,0.2003333333333333
0.0,4.31,0.20125
0.0001,4.31,0.2020833333333333
0.0,4.189,0.2029999999999999
0.0,4.27,0.2038333333333333
0.0,4.149,0.20475
0.0,4.169,0.20575
0.0,4.249,0.2063333333333332
0.0,4.149,0.2071666666666667
0.0,4.048,0.208
0.0,3.889,0.2081666666666667
0.0,3.809,0.2088333333333333
0.0,3.691,0.2089166666666667
0.0,3.592,0.20925
0.0,3.475,0.209
0.0,3.339,0.2094166666666667
0.0,3.281,0.2095833333333333
0.0,3.204,0.2094166666666666
0.0,3.108,0.2098333333333333
0.0,3.07,0.2098333333333333
0.0,3.013,0.2094166666666667
0.0,2.937,0.20975
0.0,2.88,0.20975
0.0,2.805,0.2095833333333333
0.0,2.787,0.2093333333333333
0.0,2.749,0.2078333333333333
0.0,2.712,0.2073333333333333
0.0002,2.693,0.2065833333333333
0.0,2.674,0.2066666666666666
0.0,2.712,0.20675
0.001,2.637,0.2065833333333333
0.0072,3.051,0.2098333333333333
0.0015,3.573,0.2136666666666666
0.0004,3.789,0.2154166666666667
0.0,4.391,0.2163333333333333
0.0,4.616,0.2171666666666667
0.0,4.987,0.2185
0.0,5.554,0.2193333333333333
0.0,5.767,0.2201666666666667
0.0,5.917,0.2204166666666667
0.0007,5.767,0.2215833333333333
0.0002,5.533,0.2229166666666666
0.0,5.364,0.2234166666666667
0.0,5.154,0.2244166666666667
0.0,4.987,0.22525
0.0,5.029,0.22575
0.0,5.008,0.2264166666666666
0.0,4.842,0.2266666666666666
0.0,4.801,0.2270833333333333
0.0,4.801,0.22675
0.0,4.677,0.2263333333333333
0.0,4.595,0.2261666666666666
0.0,4.513,0.2259166666666666
0.0,4.371,0.2253333333333333
0.0,4.27,0.22525
0.0,4.229,0.2255
0.0,4.149,0.2255
0.0,4.108,0.2255833333333333
0.0,4.169,0.2255
0.0,4.149,0.2253333333333333
0.0,4.108,0.2254166666666667
0.0,4.028,0.2255
0.0,3.968,0.2255833333333333
0.0,3.869,0.2254166666666666
0.0,3.809,0.2255833333333333
0.0,3.75,0.2255
0.0,3.71,0.2254166666666666
0.0,3.671,0.2255
0.0,3.869,0.22525
0.0,3.573,0.2253333333333333
0.0,3.553,0.2248333333333333
0.0,3.475,0.2238333333333333
0.0,3.417,0.2225833333333333
0.0,3.397,0.2218333333333333
0.0,3.339,0.2208333333333333
0.0,3.3,0.2203333333333333
0.0,3.243,0.2205
0.0,3.185,0.2201666666666667
0.0,3.127,0.22025
0.0,3.089,0.22075
0.0,3.089,0.2210833333333333
0.0,3.051,0.2210833333333333
0.0,3.013,0.22125
0.0,2.994,0.2209166666666666
0.0,2.956,0.2213333333333333
0.0,2.918,0.2215
0.0,2.88,0.2215833333333333
0.0,2.824,0.2219166666666666
0.0,2.787,0.2219999999999999
0.0,2.805,0.2221666666666666
0.0,2.88,0.2218333333333333
0.0001,2.918,0.22175
0.0,2.88,0.2221666666666666
0.0,2.712,0.2219166666666666
0.0,2.637,0.2213333333333333
0.0,2.637,0.22025
0.0,2.637,0.2198333333333333
0.0,2.582,0.2198333333333333
0.0,2.545,0.2196666666666666
0.0,2.526,0.2191666666666666
0.0,2.49,0.2190833333333333
0.0,2.471,0.2193333333333333
0.0,2.435,0.2193333333333333
0.0,2.416,0.21925
0.0,2.398,0.2195
0.0,2.38,0.2195
0.0,2.362,0.2198333333333333
0.0,2.362,0.21975
0.0,2.344,0.2198333333333333
0.0011,2.362,0.2195833333333333
0.0003,2.435,0.2196666666666667
0.0001,2.435,0.2198333333333333
0.0,2.398,0.2196666666666666
0.0002,2.38,0.219
0.0025,2.416,0.2190833333333333
0.0001,2.526,0.22
0.0005,2.73,0.2205
0.0003,2.805,0.2221666666666666
0.0,2.862,0.2234166666666667
0.0,2.956,0.2254166666666667
0.0,2.975,0.22775
0.0022,3.166,0.2279166666666667
0.0021,3.262,0.2295833333333333
0.0012,3.632,0.2321666666666667
0.0,3.671,0.2346666666666666
0.0,3.651,0.2371666666666666
0.0,3.612,0.2378333333333333
0.0,3.71,0.2390833333333332
0.0,3.691,0.2400833333333333
0.0,3.77,0.2398333333333332
0.0003,3.829,0.2400833333333333
0.0005,3.869,0.2415833333333333
0.0001,3.889,0.2422499999999999
0.0,3.789,0.2436666666666667
0.0,3.691,0.245
0.0002,3.612,0.246
0.0,3.592,0.2467499999999999
0.0002,3.534,0.2474999999999999
0.0,3.75,0.2480833333333334
0.0,3.71,0.2491666666666666
0.0,3.612,0.2501666666666666
0.0,3.32,0.2508333333333333
0.0,3.281,0.2509999999999999
0.0,3.204,0.2506666666666666
0.0007,3.166,0.25075
0.0005,3.108,0.2499166666666666
0.0001,3.089,0.2491666666666666
0.0,3.089,0.2491666666666666
0.0,2.956,0.2483333333333333
0.0,2.843,0.2478333333333332
0.0,2.805,0.2480833333333333
0.0,2.768,0.2475833333333333
0.0,2.73,0.2469999999999999
0.0,2.843,0.2466666666666666
0.0,2.805,0.2463333333333333
0.0,2.674,0.2464999999999999
0.0,2.619,0.2463333333333333
0.0,2.582,0.2456666666666666
0.0,2.508,0.24575
0.0,2.49,0.24575
0.0,2.453,0.2455833333333333
0.0,2.416,0.2455833333333333
0.0,2.416,0.2454166666666667
0.0,2.362,0.2450833333333333
0.0,2.362,0.24525
0.0,2.362,0.2449166666666667
0.0,2.325,0.24475
0.0,2.325,0.244
0.0,2.307,0.2425833333333333
0.0,2.307,0.2410833333333333
0.0,2.307,0.2396666666666666
0.0,2.289,0.2389166666666666
0.0,2.271,0.2383333333333332
0.0,2.163,0.2380833333333333
0.0,2.145,0.2376666666666667
0.0,2.127,0.2378333333333333
0.0,2.127,0.2373333333333333
0.0,2.092,0.2383333333333332
0.0,2.092,0.2374166666666666
0.0001,2.074,0.2380833333333333
0.0,2.074,0.2380833333333333
0.0,2.074,0.238
0.0,2.074,0.2381666666666666
0.0,2.074,0.23775
0.0,2.056,0.2385833333333333
0.0,2.056,0.2381666666666666
0.0,2.056,0.2383333333333332
0.0,2.056,0.2383333333333332
0.0,1.985,0.2383333333333332
0.0,2.074,0.2381666666666666
0.0,2.038,0.2371666666666666
0.0,2.021,0.2359166666666666
0.0,2.021,0.2344999999999999
0.0,2.021,0.2340833333333333
0.0,2.021,0.23325
0.0,2.003,0.2323333333333333
0.0,1.968,0.2321666666666667
0.0,1.985,0.2323333333333334
0.0,1.95,0.2324166666666667
0.0,1.915,0.23275
0.0,1.915,0.2325
0.0,1.897,0.2330833333333334
0.0,1.897,0.2330833333333334
0.0,1.88,0.2329166666666667
0.0,1.88,0.23325
0.0,1.88,0.2333333333333333
0.0,1.863,0.23325
0.0,1.863,0.2333333333333333
